2019/06/30 00:01:13,2019/06/30 00:08:00,407,494,W 26 St & 8 Ave,40.74734825,-73.99723551,515,W 43 St & 10 Ave,40.76009437,-73.99461843,35360,Subscriber,1983,1,370733
2019/06/30 00:03:47,2019/06/30 00:34:55,1867,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,545,E 23 St & 1 Ave,40.736502,-73.97809472,39317,Subscriber,1999,2,370734
2019/06/30 00:03:49,2019/06/30 00:11:18,448,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,34051,Subscriber,1987,2,370735
2019/06/30 00:04:20,2019/06/30 00:12:36,495,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,15469,Subscriber,1990,1,370736
2019/06/30 00:04:22,2019/06/30 00:34:51,1829,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,545,E 23 St & 1 Ave,40.736502,-73.97809472,32186,Customer,1997,1,370737
2019/06/30 00:04:43,2019/06/30 00:11:47,423,417,Barclay St & Church St,40.71291224,-74.01020234,268,Howard St & Centre St,40.71910537,-73.99973337,16323,Subscriber,1960,1,370738
2019/06/30 00:05:07,2019/06/30 00:11:06,358,528,2 Ave & E 31 St,40.74290902,-73.97706058,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,33973,Subscriber,1995,1,370739
2019/06/30 00:05:32,2019/06/30 00:17:05,692,168,W 18 St & 6 Ave,40.73971301,-73.99456405,346,Bank St & Hudson St,40.73652889,-74.00618026,16891,Subscriber,1985,1,370740
2019/06/30 00:05:34,2019/06/30 00:27:26,1312,265,Stanton St & Chrystie St,40.72229346,-73.99147535,326,E 11 St & 1 Ave,40.72953837,-73.98426726,27811,Customer,1969,0,370741
2019/06/30 00:05:47,2019/06/30 00:13:23,455,382,University Pl & E 14 St,40.73492695,-73.99200509,326,E 11 St & 1 Ave,40.72953837,-73.98426726,39446,Subscriber,1997,1,370742
2019/06/30 00:05:48,2019/06/30 00:13:53,485,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,515,W 43 St & 10 Ave,40.76009437,-73.99461843,31397,Subscriber,1979,2,370743
2019/06/30 00:05:55,2019/06/30 00:10:58,303,377,6 Ave & Canal St,40.72243797,-74.00566443,309,Murray St & West St,40.7149787,-74.013012,30677,Subscriber,1990,1,370744
2019/06/30 00:06:06,2019/06/30 00:21:55,948,346,Bank St & Hudson St,40.73652889,-74.00618026,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,38679,Subscriber,1983,1,370745
2019/06/30 00:06:37,2019/06/30 00:38:46,1928,3771,McKibbin St & Bogart St,40.706237,-73.933871,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,38487,Subscriber,1993,1,370746
2019/06/30 00:06:51,2019/06/30 00:39:17,1945,3771,McKibbin St & Bogart St,40.706237,-73.933871,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,38156,Customer,1993,1,370747
2019/06/30 00:09:50,2019/06/30 00:16:31,400,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,3142,1 Ave & E 62 St,40.7612274,-73.96094022,32251,Subscriber,1993,1,370748
2019/06/30 00:10:11,2019/06/30 00:59:13,2942,3160,Central Park West & W 76 St,40.77896784,-73.97374737,410,Suffolk St & Stanton St,40.72066442,-73.98517977,29729,Customer,1969,0,370749
2019/06/30 00:10:24,2019/06/30 00:35:19,1495,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,18905,Subscriber,1994,2,370750
2019/06/30 00:10:29,2019/06/30 00:35:22,1492,346,Bank St & Hudson St,40.73652889,-74.00618026,530,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,26624,Subscriber,1989,1,370751
